Date,AMZN,Date,BP,Date,DIS,Date,NYMT
42514.66667,704.2,42514.66667,31.84,42514.66667,99.51,42514.66667,5.72
42515.66667,708.35,42515.66667,32.86,42515.66667,99.86,42515.66667,5.75
42516.66667,714.91,42516.66667,32.6,42516.66667,99.81,42516.66667,5.77
42517.66667,712.24,42517.66667,32.36,42517.66667,100.29,42517.66667,5.81
42521.66667,722.79,42521.66667,31.4,42521.66667,99.22,42521.66667,5.95
42522.66667,719.44,42522.66667,31.34,42522.66667,98.52,42522.66667,5.99
42523.66667,728.24,42523.66667,31.52,42523.66667,98.72,42523.66667,6.11
42524.66667,725.54,42524.66667,31.88,42524.66667,98.75,42524.66667,6.09
42527.66667,726.73,42527.66667,32.53,42527.66667,98.78,42527.66667,6.1
42528.66667,723.74,42528.66667,33.07,42528.66667,98.35,42528.66667,6.14
42529.66667,726.64,42529.66667,33.27,42529.66667,98.04,42529.66667,6.29
42530.66667,727.65,42530.66667,33.04,42530.66667,97.84,42530.66667,6.34
42531.66667,717.91,42531.66667,32.22,42531.66667,97.34,42531.66667,6.33
42534.66667,715.24,42534.66667,31.86,42534.66667,97.57,42534.66667,6.27
42535.66667,719.3,42535.66667,30.93,42535.66667,98.4,42535.66667,6.26
42536.66667,714.26,42536.66667,31.15,42536.66667,98.27,42536.66667,6.34
42537.66667,717.51,42537.66667,32.03,42537.66667,98.38,42537.66667,6.39
42538.66667,706.39,42538.66667,32.75,42538.66667,99,42538.66667,6.54
42541.66667,714.01,42541.66667,33.42,42541.66667,99.57,42541.66667,6.62
42542.66667,715.82,42542.66667,34.15,42542.66667,98.82,42542.66667,6.61
42543.66667,710.6,42543.66667,33.89,42543.66667,98.79,42543.66667,6.29
42544.66667,722.08,42544.66667,34.63,42544.66667,99.02,42544.66667,5.99
42545.66667,698.96,42545.66667,32.98,42545.66667,95.72,42545.66667,5.96
42548.66667,691.36,42548.66667,31.99,42548.66667,94.38,42548.66667,5.81
42549.66667,707.95,42549.66667,33.24,42549.66667,96.05,42549.66667,5.98
42550.66667,715.6,42550.66667,34.79,42550.66667,96.98,42550.66667,6.1
42551.66667,715.62,42551.66667,35.51,42551.66667,97.82,42551.66667,6.1
42552.66667,725.68,42552.66667,36,42552.66667,98.03,42552.66667,6.1
42556.66667,728.1,42556.66667,35.9,42556.66667,97.66,42556.66667,6
42557.66667,737.61,42557.66667,35.57,42557.66667,98.45,42557.66667,6.11
42558.66667,736.57,42558.66667,35.4,42558.66667,98.41,42558.66667,6.03
42559.66667,745.81,42559.66667,35.92,42559.66667,99.62,42559.66667,6.07
42562.66667,753.78,42562.66667,36.11,42562.66667,99.98,42562.66667,6.16
42563.66667,748.21,42563.66667,36.91,42563.66667,100.2,42563.66667,6.23
42564.66667,742.63,42564.66667,36.56,42564.66667,99.88,42564.66667,6.24
42565.66667,741.2,42565.66667,36.56,42565.66667,99.97,42565.66667,6.22
42566.66667,735.44,42566.66667,36.56,42566.66667,99.8,42566.66667,6.24
42569.66667,736.07,42569.66667,36.17,42569.66667,100.15,42569.66667,6.28
42570.66667,739.95,42570.66667,36.03,42570.66667,99.47,42570.66667,6.3
42571.66667,745.72,42571.66667,35.96,42571.66667,98.22,42571.66667,6.41
42572.66667,744.43,42572.66667,35.84,42572.66667,98.01,42572.66667,6.37
42573.66667,744.86,42573.66667,35.87,42573.66667,97.71,42573.66667,6.41
42576.66667,739.61,42576.66667,34.9,42576.66667,97.39,42576.66667,6.44
42577.66667,735.59,42577.66667,34.59,42577.66667,96.69,42577.66667,6.46
42578.66667,736.67,42578.66667,34.57,42578.66667,96.33,42578.66667,6.52
42579.66667,752.61,42579.66667,33.99,42579.66667,95.91,42579.66667,6.52
42580.66667,758.81,42580.66667,34.4,42580.66667,95.95,42580.66667,6.54
42583.66667,767.74,42583.66667,33.18,42583.66667,95.54,42583.66667,6.55
42584.66667,760.58,42584.66667,33.45,42584.66667,95.01,42584.66667,6.48
42585.66667,754.64,42585.66667,33.01,42585.66667,96.09,42585.66667,6.12
42586.66667,760.77,42586.66667,33,42586.66667,95.16,42586.66667,6.13
42587.66667,765.98,42587.66667,33.15,42587.66667,95.83,42587.66667,6.34
42590.66667,766.56,42590.66667,33.17,42590.66667,95.75,42590.66667,6.34
42591.66667,768.31,42591.66667,33.38,42591.66667,96.67,42591.66667,6.4
42592.66667,768.56,42592.66667,33.01,42592.66667,97.86,42592.66667,6.38
42593.66667,771.24,42593.66667,33.64,42593.66667,97.77,42593.66667,6.38
42594.66667,772.56,42594.66667,33.74,42594.66667,96.84,42594.66667,6.4
42597.66667,768.49,42597.66667,33.87,42597.66667,97.1,42597.66667,6.4
42598.66667,764.04,42598.66667,34.21,42598.66667,96.88,42598.66667,6.34
42599.66667,764.63,42599.66667,34.2,42599.66667,96.87,42599.66667,6.24
42600.66667,764.46,42600.66667,34.65,42600.66667,96.65,42600.66667,6.03
42601.66667,757.31,42601.66667,34.33,42601.66667,96.39,42601.66667,5.98
42604.66667,759.48,42604.66667,33.96,42604.66667,95.87,42604.66667,6.01
42605.66667,762.45,42605.66667,34.13,42605.66667,95.97,42605.66667,6.12
42606.66667,757.25,42606.66667,34.27,42606.66667,95.82,42606.66667,6.03
42607.66667,759.22,42607.66667,34.22,42607.66667,95.55,42607.66667,6.03
42608.66667,769,42608.66667,34.16,42608.66667,95.21,42608.66667,5.96
42611.66667,771.29,42611.66667,34.24,42611.66667,94.87,42611.66667,6
42612.66667,767.58,42612.66667,34.1,42612.66667,94.86,42612.66667,5.99
42613.66667,769.16,42613.66667,33.86,42613.66667,94.46,42613.66667,6.04
42614.66667,770.62,42614.66667,33.66,42614.66667,94.26,42614.66667,5.98
42615.66667,772.44,42615.66667,34.5,42615.66667,94.42,42615.66667,6.05
42619.66667,788.87,42619.66667,34.69,42619.66667,93.8,42619.66667,6.07
42620.66667,784.48,42620.66667,34.76,42620.66667,93.71,42620.66667,6.17
42621.66667,784.06,42621.66667,35.08,42621.66667,94.09,42621.66667,6.2
42622.66667,760.14,42622.66667,34.35,42622.66667,92.42,42622.66667,5.9
42625.66667,771.49,42625.66667,34.63,42625.66667,93.64,42625.66667,5.98
42626.66667,761.01,42626.66667,33.5,42626.66667,92.7,42626.66667,5.87
42627.66667,761.09,42627.66667,33.32,42627.66667,92.26,42627.66667,5.88
42628.66667,769.69,42628.66667,33.61,42628.66667,92.5,42628.66667,5.96
42629.66667,778.52,42629.66667,33.31,42629.66667,92.56,42629.66667,5.92
42632.66667,775.1,42632.66667,33.44,42632.66667,92.63,42632.66667,6.12
42633.66667,780.22,42633.66667,33.07,42633.66667,92.95,42633.66667,6.13
42634.66667,789.74,42634.66667,33.61,42634.66667,92.39,42634.66667,6.19
42635.66667,804.7,42635.66667,34.26,42635.66667,93.41,42635.66667,6.15
42636.66667,805.75,42636.66667,33.96,42636.66667,93.27,42636.66667,6.04
42639.66667,799.16,42639.66667,33.68,42639.66667,91.96,42639.66667,5.96
42640.66667,816.11,42640.66667,33.61,42640.66667,91.72,42640.66667,5.96
42641.66667,828.72,42641.66667,34.84,42641.66667,92.2,42641.66667,6
42642.66667,829.05,42642.66667,35.06,42642.66667,91.8,42642.66667,6.01
42643.66667,837.31,42643.66667,35.16,42643.66667,92.86,42643.66667,6.02
42646.66667,836.74,42646.66667,35.47,42646.66667,92.49,42646.66667,5.96
42647.66667,834.03,42647.66667,35.68,42647.66667,92.59,42647.66667,5.84
42648.66667,844.36,42648.66667,36.03,42648.66667,92.45,42648.66667,5.8
42649.66667,841.66,42649.66667,35.95,42649.66667,92.83,42649.66667,5.7
42650.66667,839.43,42650.66667,36.17,42650.66667,92.49,42650.66667,5.71
42653.66667,841.71,42653.66667,36.67,42653.66667,92.49,42653.66667,5.8
42654.66667,831,42654.66667,35.78,42654.66667,91.86,42654.66667,5.78
42655.66667,834.09,42655.66667,35.79,42655.66667,91.41,42655.66667,5.87
42656.66667,829.28,42656.66667,35.68,42656.66667,91.12,42656.66667,5.9
42657.66667,822.96,42657.66667,35.84,42657.66667,91.3,42657.66667,5.88
42660.66667,812.95,42660.66667,35.5,42660.66667,90.83,42660.66667,5.83
42661.66667,817.65,42661.66667,35.98,42661.66667,91.17,42661.66667,5.87
42662.66667,817.69,42662.66667,36.05,42662.66667,91.93,42662.66667,5.99
42663.66667,810.32,42663.66667,36.05,42663.66667,92.03,42663.66667,6
42664.66667,818.99,42664.66667,36.25,42664.66667,93.03,42664.66667,6.03
42667.66667,838.09,42667.66667,35.87,42667.66667,93.37,42667.66667,6.05
42668.66667,835.18,42668.66667,36.04,42668.66667,92.75,42668.66667,6.03
42669.66667,822.59,42669.66667,35.85,42669.66667,93.49,42669.66667,5.96
42670.66667,818.36,42670.66667,36,42670.66667,94.02,42670.66667,5.89
42671.66667,776.32,42671.66667,35.68,42671.66667,93.85,42671.66667,5.89
42674.66667,789.82,42674.66667,35.55,42674.66667,92.69,42674.66667,5.91
42675.66667,785.41,42675.66667,34.11,42675.66667,92.39,42675.66667,5.77
42676.66667,765.56,42676.66667,34.01,42676.66667,91.91,42676.66667,5.91
42677.66667,767.03,42677.66667,33.84,42677.66667,93.37,42677.66667,5.94
42678.66667,755.05,42678.66667,33.54,42678.66667,92.45,42678.66667,6.01
42681.66667,784.93,42681.66667,34.02,42681.66667,94.43,42681.66667,6.09
42682.66667,787.75,42682.66667,33.48,42682.66667,94.38,42682.66667,6.22
42683.66667,771.88,42683.66667,33.84,42683.66667,94.64,42683.66667,6.29
42684.66667,742.38,42684.66667,33.94,42684.66667,94.96,42684.66667,6.23
42685.66667,739.01,42685.66667,33.18,42685.66667,97.68,42685.66667,6.3
42688.66667,719.07,42688.66667,32.98,42688.66667,97.92,42688.66667,6.39
42689.66667,743.24,42689.66667,33.61,42689.66667,97.7,42689.66667,6.5
42690.66667,746.49,42690.66667,33.3,42690.66667,99.12,42690.66667,6.49
42691.66667,756.4,42691.66667,33.5,42691.66667,99.37,42691.66667,6.48
42692.66667,760.16,42692.66667,33.64,42692.66667,98.24,42692.66667,6.57
42695.66667,780,42695.66667,34.4,42695.66667,97.63,42695.66667,6.61
42696.66667,785.33,42696.66667,34.54,42696.66667,97.71,42696.66667,6.66
42697.66667,780.12,42697.66667,34.4,42697.66667,98.26,42697.66667,6.64
42699.66667,780.37,42699.66667,34.27,42699.66667,98.82,42699.66667,6.65
42702.66667,766.77,42702.66667,33.72,42702.66667,98.97,42702.66667,6.65
42703.66667,762.52,42703.66667,33.52,42703.66667,99.67,42703.66667,6.69
42704.66667,750.57,42704.66667,35.01,42704.66667,99.12,42704.66667,6.68
42705.66667,743.65,42705.66667,35.39,42705.66667,98.94,42705.66667,6.53
42706.66667,740.34,42706.66667,35.48,42706.66667,98.5,42706.66667,6.51
42709.66667,759.36,42709.66667,35.48,42709.66667,99.96,42709.66667,6.72
42710.66667,764.72,42710.66667,35.57,42710.66667,100.66,42710.66667,6.81
42711.66667,770.42,42711.66667,35.89,42711.66667,101.99,42711.66667,6.88
42712.66667,767.33,42712.66667,36.19,42712.66667,103.38,42712.66667,6.91
42713.66667,768.66,42713.66667,36.01,42713.66667,104.86,42713.66667,6.95
42716.66667,760.12,42716.66667,36.51,42716.66667,104.06,42716.66667,6.9
42717.66667,774.34,42717.66667,36.79,42717.66667,103.85,42717.66667,6.74
42718.66667,768.82,42718.66667,36.02,42718.66667,104.05,42718.66667,6.72
42719.66667,761,42719.66667,35.85,42719.66667,104.39,42719.66667,6.51
42720.66667,757.77,42720.66667,36.59,42720.66667,103.91,42720.66667,6.76
42723.66667,766,42723.66667,36.56,42723.66667,105.3,42723.66667,6.92
42724.66667,771.22,42724.66667,36.52,42724.66667,105.46,42724.66667,6.94
42725.66667,770.6,42725.66667,36.78,42725.66667,105.56,42725.66667,6.88
42726.66667,766.34,42726.66667,36.91,42726.66667,105.42,42726.66667,6.61
42727.66667,760.59,42727.66667,37.02,42727.66667,105.15,42727.66667,6.65
42731.66667,771.4,42731.66667,37.11,42731.66667,105.17,42731.66667,6.59
42732.66667,772.13,42732.66667,37.25,42732.66667,104.3,42732.66667,6.57
42733.66667,765.15,42733.66667,37.4,42733.66667,104.56,42733.66667,6.7
42734.66667,749.87,42734.66667,37.38,42734.66667,104.22,42734.66667,6.6
42738.66667,753.67,42738.66667,38,42738.66667,106.08,42738.66667,6.63
42739.66667,757.18,42739.66667,38.29,42739.66667,107.44,42739.66667,6.68
42740.66667,780.45,42740.66667,38.57,42740.66667,107.38,42740.66667,6.64
42741.66667,795.99,42741.66667,37.91,42741.66667,108.98,42741.66667,6.66
42744.66667,796.92,42744.66667,37.31,42744.66667,108.36,42744.66667,6.6
42745.66667,795.9,42745.66667,37.11,42745.66667,108.38,42745.66667,6.79
42746.66667,799.02,42746.66667,37.55,42746.66667,109.44,42746.66667,6.82
42747.66667,813.64,42747.66667,37.76,42747.66667,107.53,42747.66667,6.77
42748.66667,817.14,42748.66667,37.66,42748.66667,108.06,42748.66667,6.8
42752.66667,809.72,42752.66667,37.44,42752.66667,107.97,42752.66667,6.37
42753.66667,807.48,42753.66667,37.1,42753.66667,108.16,42753.66667,6.3
42754.66667,809.04,42754.66667,36.9,42754.66667,107.28,42754.66667,6.27
42755.66667,808.33,42755.66667,36.84,42755.66667,107.66,42755.66667,6.29
42758.66667,817.88,42758.66667,36.62,42758.66667,107.12,42758.66667,6.39
42759.66667,822.44,42759.66667,36.91,42759.66667,107.9,42759.66667,6.53
42760.66667,836.52,42760.66667,37.03,42760.66667,108.04,42760.66667,6.62
42761.66667,839.15,42761.66667,36.74,42761.66667,108.06,42761.66667,6.57
42762.66667,835.77,42762.66667,36.58,42762.66667,109.3,42762.66667,6.58
42765.66667,830.38,42765.66667,35.96,42765.66667,110.94,42765.66667,6.51
42766.66667,823.48,42766.66667,35.98,42766.66667,110.65,42766.66667,6.41
42767.66667,832.35,42767.66667,35.99,42767.66667,111.3,42767.66667,6.44
42768.66667,839.95,42768.66667,35.79,42768.66667,110.61,42768.66667,6.46
42769.66667,810.2,42769.66667,35.92,42769.66667,110.3,42769.66667,6.48
42772.66667,807.64,42772.66667,35.82,42772.66667,109.57,42772.66667,6.51
42773.66667,812.5,42773.66667,34.38,42773.66667,109,42773.66667,6.54
42774.66667,819.71,42774.66667,34.43,42774.66667,109,42774.66667,6.54
42775.66667,821.36,42775.66667,34.44,42775.66667,109.49,42775.66667,6.59
42776.66667,827.46,42776.66667,34.53,42776.66667,109.26,42776.66667,6.61
42779.66667,836.53,42779.66667,34.66,42779.66667,109.65,42779.66667,6.66
42780.66667,836.39,42780.66667,34.58,42780.66667,110.33,42780.66667,6.58
42781.66667,842.7,42781.66667,33.8,42781.66667,110.18,42781.66667,6.67
42782.66667,844.14,42782.66667,33.68,42782.66667,110.71,42782.66667,6.66
42783.66667,845.07,42783.66667,33.42,42783.66667,110.06,42783.66667,6.52
42787.66667,856.44,42787.66667,33.83,42787.66667,110.01,42787.66667,6.55
42788.66667,855.61,42788.66667,33.41,42788.66667,110.12,42788.66667,6.3
42789.66667,852.19,42789.66667,33.86,42789.66667,109.73,42789.66667,6.46
42790.66667,845.24,42790.66667,33.5,42790.66667,110.32,42790.66667,6.44
42793.66667,848.64,42793.66667,33.98,42793.66667,110.23,42793.66667,6.37
42794.66667,845.04,42794.66667,33.92,42794.66667,110.09,42794.66667,6.33
42795.66667,853.08,42795.66667,34.23,42795.66667,111.04,42795.66667,6.4
42796.66667,848.91,42796.66667,34.12,42796.66667,110.59,42796.66667,6.45
42797.66667,849.88,42797.66667,34.09,42797.66667,111.24,42797.66667,6.45
42800.66667,846.61,42800.66667,33.97,42800.66667,110.67,42800.66667,6.37
42801.66667,846.02,42801.66667,33.87,42801.66667,110.86,42801.66667,6.31
42802.66667,850.5,42802.66667,33.31,42802.66667,110.84,42802.66667,6.14
42803.66667,853,42803.66667,33.5,42803.66667,111.03,42803.66667,6.13
42804.66667,852.46,42804.66667,34.33,42804.66667,110.92,42804.66667,6.25
42807.66667,854.59,42807.66667,34.07,42807.66667,111.52,42807.66667,6.29
42808.66667,852.53,42808.66667,33.43,42808.66667,112.31,42808.66667,6.26
42809.66667,852.97,42809.66667,33.78,42809.66667,111.87,42809.66667,6.44
42810.66667,853.42,42810.66667,34.02,42810.66667,111.71,42810.66667,6.44
42811.66667,852.31,42811.66667,34.28,42811.66667,111.76,42811.66667,6.37
42814.66667,856.97,42814.66667,34.19,42814.66667,112.71,42814.66667,6.49
42815.66667,843.2,42815.66667,34.24,42815.66667,111.75,42815.66667,6.43
42816.66667,848.06,42816.66667,33.99,42816.66667,112.08,42816.66667,6.54
42817.66667,847.38,42817.66667,34.06,42817.66667,112.24,42817.66667,6.23
42818.66667,845.61,42818.66667,33.78,42818.66667,112.14,42818.66667,6.12
42821.66667,846.82,42821.66667,33.75,42821.66667,112.38,42821.66667,6.11
42822.66667,856,42822.66667,33.92,42822.66667,113.05,42822.66667,6.1
42823.66667,874.32,42823.66667,34.43,42823.66667,112.53,42823.66667,6.2
42824.66667,876.34,42824.66667,34.52,42824.66667,113.18,42824.66667,6.19
42825.66667,886.54,42825.66667,34.52,42825.66667,113.39,42825.66667,6.17
42828.66667,891.51,42828.66667,34.4,42828.66667,113.2,42828.66667,6.15
42829.66667,906.83,42829.66667,34.79,42829.66667,113.04,42829.66667,6.18
42830.66667,909.28,42830.66667,34.59,42830.66667,113,42830.66667,6.07
42831.66667,898.28,42831.66667,34.73,42831.66667,113.05,42831.66667,6.17
42832.66667,894.88,42832.66667,34.85,42832.66667,112.58,42832.66667,6.15
42835.66667,907.04,42835.66667,35.09,42835.66667,112.43,42835.66667,6.19
42836.66667,902.36,42836.66667,35.37,42836.66667,113.07,42836.66667,6.3
42837.66667,896.23,42837.66667,35.45,42837.66667,113.04,42837.66667,6.22
42838.66667,884.67,42838.66667,34.99,42838.66667,113.2,42838.66667,6.21
42842.66667,901.99,42842.66667,35.03,42842.66667,113.78,42842.66667,6.31
42843.66667,903.78,42843.66667,34.67,42843.66667,114.19,42843.66667,6.31
42844.66667,899.2,42844.66667,34.14,42844.66667,113.73,42844.66667,6.27
42845.66667,902.06,42845.66667,34.15,42845.66667,114.79,42845.66667,6.29
42846.66667,898.53,42846.66667,34,42846.66667,114.44,42846.66667,6.35
42849.66667,907.41,42849.66667,34.45,42849.66667,113.7,42849.66667,6.39
42850.66667,907.62,42850.66667,34.66,42850.66667,115.18,42850.66667,6.46
42851.66667,909.29,42851.66667,34.66,42851.66667,115.58,42851.66667,6.54
42852.66667,918.38,42852.66667,34.4,42852.66667,115.84,42852.66667,6.55
42853.66667,924.99,42853.66667,34.32,42853.66667,115.6,42853.66667,6.41
42856.66667,948.23,42856.66667,34.32,42856.66667,114.73,42856.66667,6.5
42857.66667,946.94,42857.66667,34.75,42857.66667,114.37,42857.66667,6.36
42858.66667,941.03,42858.66667,34.69,42858.66667,111.62,42858.66667,6.28
42859.66667,937.53,42859.66667,34.32,42859.66667,111.17,42859.66667,6.13
42860.66667,934.15,42860.66667,35.3,42860.66667,111.99,42860.66667,6.28
42863.66667,949.04,42863.66667,35.43,42863.66667,111.42,42863.66667,6.24
42864.66667,952.82,42864.66667,35.35,42864.66667,112.07,42864.66667,6.14
42865.66667,948.95,42865.66667,35.01,42865.66667,109.66,42865.66667,6.16
42866.66667,947.62,42866.66667,35.21,42866.66667,109.58,42866.66667,6.11
42867.66667,961.35,42867.66667,35.39,42867.66667,109.69,42867.66667,6.1
42870.66667,957.97,42870.66667,35.71,42870.66667,109.13,42870.66667,6.12
42871.66667,966.07,42871.66667,36.24,42871.66667,107.98,42871.66667,6.12
42872.66667,944.76,42872.66667,36.17,42872.66667,106.31,42872.66667,6.08
42873.66667,958.49,42873.66667,36.51,42873.66667,106.68,42873.66667,6.07
42874.66667,959.84,42874.66667,36.94,42874.66667,107.52,42874.66667,6.11
42877.66667,970.67,42877.66667,36.96,42877.66667,107.63,42877.66667,6.15
42878.66667,971.54,42878.66667,36.93,42878.66667,107.02,42878.66667,6.21
42879.66667,980.35,42879.66667,36.9,42879.66667,107.71,42879.66667,6.21
42880.66667,993.38,42880.66667,36.4,42880.66667,107.27,42880.66667,6.23
42881.66667,995.78,42881.66667,36.41,42881.66667,108.41,42881.66667,6.26
42885.66667,996.7,42885.66667,36.27,42885.66667,108.34,42885.66667,6.22
42886.66667,994.62,42886.66667,36.15,42886.66667,107.94,42886.66667,6.22
42887.66667,995.95,42887.66667,36.24,42887.66667,108.21,42887.66667,6.32
42888.66667,1006.73,42888.66667,35.91,42888.66667,107.18,42888.66667,6.36
42891.66667,1011.34,42891.66667,36.08,42891.66667,106.52,42891.66667,6.27
42892.66667,1003,42892.66667,36.24,42892.66667,105.5,42892.66667,6.27
42893.66667,1010.07,42893.66667,35.42,42893.66667,105.92,42893.66667,6.24
42894.66667,1010.27,42894.66667,35.41,42894.66667,104.32,42894.66667,6.39
42895.66667,978.31,42895.66667,35.83,42895.66667,105.62,42895.66667,6.43
42898.66667,964.91,42898.66667,35.81,42898.66667,107.04,42898.66667,6.46
42899.66667,980.79,42899.66667,36.03,42899.66667,106.56,42899.66667,6.45
42900.66667,976.47,42900.66667,35.37,42900.66667,106.14,42900.66667,6.48
42901.66667,964.17,42901.66667,35.24,42901.66667,105.98,42901.66667,6.52
42902.66667,987.71,42902.66667,36,42902.66667,105.51,42902.66667,6.59
42905.66667,995.17,42905.66667,36.04,42905.66667,105.37,42905.66667,6.62
42906.66667,992.59,42906.66667,34.98,42906.66667,103.94,42906.66667,6.59
42907.66667,1002.23,42907.66667,34.65,42907.66667,104.8,42907.66667,6.5
42908.66667,1001.3,42908.66667,34.6,42908.66667,104.22,42908.66667,6.35
42909.66667,1003.74,42909.66667,34.84,42909.66667,104.36,42909.66667,6.41
42912.66667,993.98,42912.66667,34.88,42912.66667,105.57,42912.66667,6.41
42913.66667,976.78,42913.66667,35.15,42913.66667,105.41,42913.66667,6.27
42914.66667,990.33,42914.66667,35.27,42914.66667,106.86,42914.66667,6.27
42915.66667,975.93,42915.66667,34.86,42915.66667,105.71,42915.66667,6.25
42916.66667,968,42916.66667,34.65,42916.66667,106.25,42916.66667,6.22
42919.66667,953.66,42919.66667,35.02,42919.66667,107.46,42919.66667,6.28
42921.66667,971.4,42921.66667,34.42,42921.66667,105.63,42921.66667,6.3
42922.66667,965.14,42922.66667,34.44,42922.66667,103.35,42922.66667,6.25
42923.66667,978.76,42923.66667,34.36,42923.66667,103.32,42923.66667,6.2
42926.66667,996.47,42926.66667,34.33,42926.66667,103.59,42926.66667,6.21
42927.66667,994.13,42927.66667,34.36,42927.66667,103.84,42927.66667,6.25
42928.66667,1006.51,42928.66667,34.87,42928.66667,104.38,42928.66667,6.28
42929.66667,1000.63,42929.66667,34.72,42929.66667,104.29,42929.66667,6.2
42930.66667,1001.81,42930.66667,34.95,42930.66667,105.09,42930.66667,6.24
42933.66667,1010.04,42933.66667,34.92,42933.66667,104.79,42933.66667,6.21
42934.66667,1024.45,42934.66667,34.83,42934.66667,105.75,42934.66667,6.22
42935.66667,1026.87,42935.66667,35.03,42935.66667,106.82,42935.66667,6.26
42936.66667,1028.7,42936.66667,35.1,42936.66667,107.36,42936.66667,6.34
42937.66667,1025.67,42937.66667,34.68,42937.66667,107.09,42937.66667,6.34
42940.66667,1038.95,42940.66667,34.46,42940.66667,107,42940.66667,6.3
42941.66667,1039.87,42941.66667,34.9,42941.66667,106.42,42941.66667,6.24
42942.66667,1052.8,42942.66667,34.84,42942.66667,106.94,42942.66667,6.27
42943.66667,1046,42943.66667,34.99,42943.66667,110,42943.66667,6.3
42944.66667,1020.04,42944.66667,35.16,42944.66667,109.96,42944.66667,6.28
42947.66667,987.78,42947.66667,35.14,42947.66667,109.93,42947.66667,6.32
42948.66667,996.19,42948.66667,36.27,42948.66667,110.61,42948.66667,6.3
42949.66667,995.89,42949.66667,36.4,42949.66667,108.67,42949.66667,6.29
42950.66667,986.92,42950.66667,36.14,42950.66667,109.12,42950.66667,6.28
42951.66667,987.58,42951.66667,36.33,42951.66667,107.69,42951.66667,6.11
42954.66667,992.27,42954.66667,36.75,42954.66667,106.35,42954.66667,6.1
42955.66667,989.84,42955.66667,36.54,42955.66667,106.98,42955.66667,6.17
42956.66667,982.01,42956.66667,36.16,42956.66667,102.83,42956.66667,6.19
42957.66667,956.92,42957.66667,35.47,42957.66667,101.35,42957.66667,6.18
42958.66667,967.99,42958.66667,34.94,42958.66667,101.99,42958.66667,6.19
42961.66667,983.3,42961.66667,34.68,42961.66667,101.4,42961.66667,6.26
42962.66667,982.74,42962.66667,34.57,42962.66667,101.51,42962.66667,6.21
42963.66667,978.18,42963.66667,34.29,42963.66667,102.2,42963.66667,6.21
42964.66667,960.57,42964.66667,34.1,42964.66667,101.38,42964.66667,6.21
42965.66667,958.47,42965.66667,34.16,42965.66667,100.7,42965.66667,6.25
42968.66667,953.29,42968.66667,34,42968.66667,101.17,42968.66667,6.24
42969.66667,966.9,42969.66667,34.15,42969.66667,102.77,42969.66667,6.33
42970.66667,958,42970.66667,34.24,42970.66667,101.5,42970.66667,6.26
42971.66667,952.45,42971.66667,34.18,42971.66667,101.52,42971.66667,6.25
42972.66667,945.26,42972.66667,34.54,42972.66667,102.41,42972.66667,6.25
42975.66667,946.02,42975.66667,34.47,42975.66667,102.56,42975.66667,6.28
42976.66667,954.06,42976.66667,34.37,42976.66667,102.57,42976.66667,6.2
42977.66667,967.59,42977.66667,34.37,42977.66667,102.87,42977.66667,6.22
42978.66667,980.6,42978.66667,34.73,42978.66667,101.2,42978.66667,6.26
42979.66667,978.25,42979.66667,34.77,42979.66667,101.5,42979.66667,6.32
42983.66667,965.27,42983.66667,34.95,42983.66667,101.6,42983.66667,6.23
42984.66667,967.8,42984.66667,35.32,42984.66667,101.5,42984.66667,6.24
42985.66667,979.47,42985.66667,35.5,42985.66667,97.06,42985.66667,6.19
42986.66667,965.9,42986.66667,35.32,42986.66667,97.07,42986.66667,6.18
42989.66667,977.96,42989.66667,35.56,42989.66667,97.09,42989.66667,6.25
42990.66667,982.58,42990.66667,35.75,42990.66667,97.89,42990.66667,6.27
42991.66667,999.6,42991.66667,35.99,42991.66667,98.82,42991.66667,6.22
42992.66667,992.21,42992.66667,36.33,42992.66667,97.9,42992.66667,6.29
42993.66667,986.79,42993.66667,36.58,42993.66667,98.52,42993.66667,6.38
42996.66667,974.19,42996.66667,36.65,42996.66667,98.1,42996.66667,6.4
42997.66667,969.86,42997.66667,36.95,42997.66667,98.43,42997.66667,6.41
42998.66667,973.21,42998.66667,37.23,42998.66667,99.21,42998.66667,6.34
42999.66667,964.65,42999.66667,37.7,42999.66667,98.89,42999.66667,6.38
43000.66667,955.1,43000.66667,37.82,43000.66667,98.6,43000.66667,6.2
43003.66667,939.79,43003.66667,38.24,43003.66667,99.57,43003.66667,6.21
43004.66667,938.6,43004.66667,37.87,43004.66667,98.63,43004.66667,6.16
43005.66667,950.87,43005.66667,38.02,43005.66667,99.24,43005.66667,6.17
43006.66667,956.4,43006.66667,38.42,43006.66667,98.05,43006.66667,6.18
43007.66667,961.35,43007.66667,38.43,43007.66667,98.57,43007.66667,6.15
43010.66667,959.19,43010.66667,38.39,43010.66667,99.86,43010.66667,6.21
43011.66667,957.1,43011.66667,38.7,43011.66667,100.79,43011.66667,6.28
43012.66667,965.45,43012.66667,38.65,43012.66667,100.55,43012.66667,6.28
43013.66667,980.85,43013.66667,38.61,43013.66667,100.11,43013.66667,6.32
43014.66667,989.58,43014.66667,38.26,43014.66667,100.07,43014.66667,6.24
43017.66667,990.99,43017.66667,38.46,43017.66667,99.57,43017.66667,6.21
43018.66667,987.2,43018.66667,38.81,43018.66667,99.58,43018.66667,6.22
43019.66667,995,43019.66667,38.85,43019.66667,98.55,43019.66667,6.23
